index,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
200165,1964-01-01,12.279000000000002,0.419,Santiago,Chile,32.95S,69.89W
200166,1964-02-01,11.666,0.189,Santiago,Chile,32.95S,69.89W
200167,1964-03-01,8.527999999999999,0.381,Santiago,Chile,32.95S,69.89W
200168,1964-04-01,5.847,0.387,Santiago,Chile,32.95S,69.89W
200169,1964-05-01,3.59,0.143,Santiago,Chile,32.95S,69.89W
200170,1964-06-01,-1.571,0.517,Santiago,Chile,32.95S,69.89W
200171,1964-07-01,-1.2040000000000002,0.247,Santiago,Chile,32.95S,69.89W
200172,1964-08-01,0.24,0.227,Santiago,Chile,32.95S,69.89W
200173,1964-09-01,3.279,0.422,Santiago,Chile,32.95S,69.89W
200174,1964-10-01,5.422999999999999,0.334,Santiago,Chile,32.95S,69.89W
200175,1964-11-01,9.004,0.181,Santiago,Chile,32.95S,69.89W
200176,1964-12-01,10.548,0.6759999999999999,Santiago,Chile,32.95S,69.89W
200177,1965-01-01,12.31,0.436,Santiago,Chile,32.95S,69.89W
200178,1965-02-01,12.552,0.481,Santiago,Chile,32.95S,69.89W
200179,1965-03-01,10.408,0.5660000000000001,Santiago,Chile,32.95S,69.89W
200180,1965-04-01,5.992000000000001,0.6990000000000001,Santiago,Chile,32.95S,69.89W
200181,1965-05-01,1.908,0.504,Santiago,Chile,32.95S,69.89W
200182,1965-06-01,2.545,0.36,Santiago,Chile,32.95S,69.89W
200183,1965-07-01,-0.879,0.335,Santiago,Chile,32.95S,69.89W
200184,1965-08-01,0.767,0.1639999999999999,Santiago,Chile,32.95S,69.89W
200185,1965-09-01,2.125,0.334,Santiago,Chile,32.95S,69.89W
200186,1965-10-01,5.7120000000000015,0.275,Santiago,Chile,32.95S,69.89W
200187,1965-11-01,8.937999999999997,0.307,Santiago,Chile,32.95S,69.89W
200188,1965-12-01,10.176,0.7170000000000001,Santiago,Chile,32.95S,69.89W
200189,1966-01-01,12.409,0.358,Santiago,Chile,32.95S,69.89W
200190,1966-02-01,9.973,0.216,Santiago,Chile,32.95S,69.89W
200191,1966-03-01,9.539,0.392,Santiago,Chile,32.95S,69.89W
200192,1966-04-01,6.371,0.5489999999999999,Santiago,Chile,32.95S,69.89W
200193,1966-05-01,3.907,0.369,Santiago,Chile,32.95S,69.89W
200194,1966-06-01,0.234,0.642,Santiago,Chile,32.95S,69.89W
200195,1966-07-01,-0.624,0.272,Santiago,Chile,32.95S,69.89W
200196,1966-08-01,-0.235,0.394,Santiago,Chile,32.95S,69.89W
200197,1966-09-01,2.1100000000000003,0.64,Santiago,Chile,32.95S,69.89W
200198,1966-10-01,5.314,0.312,Santiago,Chile,32.95S,69.89W
200199,1966-11-01,8.716000000000001,0.348,Santiago,Chile,32.95S,69.89W
200200,1966-12-01,9.499,0.6559999999999999,Santiago,Chile,32.95S,69.89W
200201,1967-01-01,12.142,0.526,Santiago,Chile,32.95S,69.89W
200202,1967-02-01,11.609000000000002,0.441,Santiago,Chile,32.95S,69.89W
200203,1967-03-01,9.382,0.258,Santiago,Chile,32.95S,69.89W
200204,1967-04-01,7.963999999999999,0.648,Santiago,Chile,32.95S,69.89W
200205,1967-05-01,4.3,0.336,Santiago,Chile,32.95S,69.89W
200206,1967-06-01,-3.063,0.5870000000000001,Santiago,Chile,32.95S,69.89W
200207,1967-07-01,-1.884,0.36,Santiago,Chile,32.95S,69.89W
200208,1967-08-01,0.125,0.279,Santiago,Chile,32.95S,69.89W
200209,1967-09-01,1.6980000000000002,0.425,Santiago,Chile,32.95S,69.89W
200210,1967-10-01,5.621,0.259,Santiago,Chile,32.95S,69.89W
200211,1967-11-01,8.645999999999999,0.469,Santiago,Chile,32.95S,69.89W
200212,1967-12-01,12.036,0.42,Santiago,Chile,32.95S,69.89W
200213,1968-01-01,12.185,0.115,Santiago,Chile,32.95S,69.89W
200214,1968-02-01,12.44,0.248,Santiago,Chile,32.95S,69.89W
200215,1968-03-01,8.779,0.429,Santiago,Chile,32.95S,69.89W
200216,1968-04-01,5.448,0.279,Santiago,Chile,32.95S,69.89W
200217,1968-05-01,2.875,0.182,Santiago,Chile,32.95S,69.89W
200218,1968-06-01,0.1559999999999999,0.458,Santiago,Chile,32.95S,69.89W
200219,1968-07-01,0.7619999999999999,0.477,Santiago,Chile,32.95S,69.89W
200220,1968-08-01,1.842,0.166,Santiago,Chile,32.95S,69.89W
200221,1968-09-01,3.131,0.321,Santiago,Chile,32.95S,69.89W
200222,1968-10-01,4.678000000000001,0.528,Santiago,Chile,32.95S,69.89W
200223,1968-11-01,10.203,0.357,Santiago,Chile,32.95S,69.89W
200224,1968-12-01,10.955,0.327,Santiago,Chile,32.95S,69.89W
200225,1969-01-01,13.63,0.298,Santiago,Chile,32.95S,69.89W
200226,1969-02-01,11.872,0.468,Santiago,Chile,32.95S,69.89W
200227,1969-03-01,9.665,0.279,Santiago,Chile,32.95S,69.89W
200228,1969-04-01,7.372999999999998,0.285,Santiago,Chile,32.95S,69.89W
200229,1969-05-01,3.632,0.197,Santiago,Chile,32.95S,69.89W
200230,1969-06-01,-0.15,0.396,Santiago,Chile,32.95S,69.89W
200231,1969-07-01,-0.061,0.282,Santiago,Chile,32.95S,69.89W
200232,1969-08-01,0.7090000000000001,0.285,Santiago,Chile,32.95S,69.89W
200233,1969-09-01,3.952,0.303,Santiago,Chile,32.95S,69.89W
200234,1969-10-01,4.841,0.392,Santiago,Chile,32.95S,69.89W
200235,1969-11-01,8.735,0.34,Santiago,Chile,32.95S,69.89W
200236,1969-12-01,12.468,0.347,Santiago,Chile,32.95S,69.89W
200237,1970-01-01,11.529000000000002,0.23,Santiago,Chile,32.95S,69.89W
200238,1970-02-01,12.68,0.379,Santiago,Chile,32.95S,69.89W
200239,1970-03-01,10.416,0.318,Santiago,Chile,32.95S,69.89W
200240,1970-04-01,8.822000000000001,0.55,Santiago,Chile,32.95S,69.89W
200241,1970-05-01,2.755,0.385,Santiago,Chile,32.95S,69.89W
200242,1970-06-01,-1.211,0.298,Santiago,Chile,32.95S,69.89W
200243,1970-07-01,-1.0870000000000002,0.174,Santiago,Chile,32.95S,69.89W
200244,1970-08-01,0.321,0.188,Santiago,Chile,32.95S,69.89W
200245,1970-09-01,3.922,0.257,Santiago,Chile,32.95S,69.89W
200246,1970-10-01,5.2250000000000005,0.26,Santiago,Chile,32.95S,69.89W
200247,1970-11-01,8.151,0.218,Santiago,Chile,32.95S,69.89W
200248,1970-12-01,11.191,0.433,Santiago,Chile,32.95S,69.89W
200249,1971-01-01,10.983,0.35,Santiago,Chile,32.95S,69.89W
200250,1971-02-01,10.959,0.249,Santiago,Chile,32.95S,69.89W
200251,1971-03-01,9.255999999999998,0.272,Santiago,Chile,32.95S,69.89W
200252,1971-04-01,4.351999999999999,0.487,Santiago,Chile,32.95S,69.89W
200253,1971-05-01,2.3280000000000003,0.258,Santiago,Chile,32.95S,69.89W
200254,1971-06-01,-1.94,0.5529999999999999,Santiago,Chile,32.95S,69.89W
200255,1971-07-01,0.917,0.308,Santiago,Chile,32.95S,69.89W
200256,1971-08-01,0.987,0.425,Santiago,Chile,32.95S,69.89W
200257,1971-09-01,3.941,0.28,Santiago,Chile,32.95S,69.89W
200258,1971-10-01,6.284000000000002,0.467,Santiago,Chile,32.95S,69.89W
200259,1971-11-01,10.532,0.181,Santiago,Chile,32.95S,69.89W
200260,1971-12-01,11.888,0.178,Santiago,Chile,32.95S,69.89W
200261,1972-01-01,13.501,0.253,Santiago,Chile,32.95S,69.89W
200262,1972-02-01,12.582,0.106,Santiago,Chile,32.95S,69.89W
200263,1972-03-01,9.018999999999998,0.409,Santiago,Chile,32.95S,69.89W
200264,1972-04-01,5.795999999999999,0.168,Santiago,Chile,32.95S,69.89W
200265,1972-05-01,3.574,0.12,Santiago,Chile,32.95S,69.89W
200266,1972-06-01,0.953,0.5660000000000001,Santiago,Chile,32.95S,69.89W
200267,1972-07-01,-1.335,0.291,Santiago,Chile,32.95S,69.89W
200268,1972-08-01,0.1829999999999999,0.731,Santiago,Chile,32.95S,69.89W
200269,1972-09-01,3.1,0.387,Santiago,Chile,32.95S,69.89W
200270,1972-10-01,4.147,0.78,Santiago,Chile,32.95S,69.89W
200271,1972-11-01,6.858999999999999,0.639,Santiago,Chile,32.95S,69.89W
200272,1972-12-01,11.414,0.234,Santiago,Chile,32.95S,69.89W
200273,1973-01-01,12.8,0.31,Santiago,Chile,32.95S,69.89W
200274,1973-02-01,11.405,0.306,Santiago,Chile,32.95S,69.89W
200275,1973-03-01,10.047999999999998,0.3720000000000001,Santiago,Chile,32.95S,69.89W
200276,1973-04-01,5.734999999999999,0.332,Santiago,Chile,32.95S,69.89W
200277,1973-05-01,2.8760000000000003,0.413,Santiago,Chile,32.95S,69.89W
200278,1973-06-01,0.3740000000000001,0.311,Santiago,Chile,32.95S,69.89W
200279,1973-07-01,-1.828,0.41,Santiago,Chile,32.95S,69.89W
200280,1973-08-01,0.365,0.348,Santiago,Chile,32.95S,69.89W
200281,1973-09-01,2.0660000000000003,0.244,Santiago,Chile,32.95S,69.89W
200282,1973-10-01,4.705,0.29,Santiago,Chile,32.95S,69.89W
200283,1973-11-01,7.842999999999999,0.312,Santiago,Chile,32.95S,69.89W
200284,1973-12-01,10.028,0.479,Santiago,Chile,32.95S,69.89W
200285,1974-01-01,12.66,0.384,Santiago,Chile,32.95S,69.89W
200286,1974-02-01,9.882,0.266,Santiago,Chile,32.95S,69.89W
200287,1974-03-01,9.585,0.265,Santiago,Chile,32.95S,69.89W
200288,1974-04-01,6.876,0.635,Santiago,Chile,32.95S,69.89W
200289,1974-05-01,3.111,0.32,Santiago,Chile,32.95S,69.89W
200290,1974-06-01,-0.982,0.34,Santiago,Chile,32.95S,69.89W
200291,1974-07-01,-0.929,0.434,Santiago,Chile,32.95S,69.89W
200292,1974-08-01,0.8029999999999999,0.48,Santiago,Chile,32.95S,69.89W
200293,1974-09-01,1.7500000000000002,0.349,Santiago,Chile,32.95S,69.89W
200294,1974-10-01,5.907,0.277,Santiago,Chile,32.95S,69.89W
200295,1974-11-01,8.173,0.301,Santiago,Chile,32.95S,69.89W
200296,1974-12-01,9.581,0.394,Santiago,Chile,32.95S,69.89W
200297,1975-01-01,12.468,0.415,Santiago,Chile,32.95S,69.89W
200298,1975-02-01,11.446,0.322,Santiago,Chile,32.95S,69.89W
200299,1975-03-01,9.122,0.384,Santiago,Chile,32.95S,69.89W
200300,1975-04-01,6.231999999999998,0.265,Santiago,Chile,32.95S,69.89W
200301,1975-05-01,2.47,0.264,Santiago,Chile,32.95S,69.89W
200302,1975-06-01,1.219,0.477,Santiago,Chile,32.95S,69.89W
200303,1975-07-01,-1.101,0.335,Santiago,Chile,32.95S,69.89W
200304,1975-08-01,-0.357,0.454,Santiago,Chile,32.95S,69.89W
200305,1975-09-01,2.402,0.438,Santiago,Chile,32.95S,69.89W
200306,1975-10-01,5.529,0.334,Santiago,Chile,32.95S,69.89W
200307,1975-11-01,7.257000000000001,0.49,Santiago,Chile,32.95S,69.89W
200308,1975-12-01,11.826,0.376,Santiago,Chile,32.95S,69.89W
200309,1976-01-01,12.636,0.194,Santiago,Chile,32.95S,69.89W
200310,1976-02-01,11.044,0.419,Santiago,Chile,32.95S,69.89W
200311,1976-03-01,8.407,0.384,Santiago,Chile,32.95S,69.89W
200312,1976-04-01,5.247000000000001,0.47,Santiago,Chile,32.95S,69.89W
200313,1976-05-01,2.524,0.42,Santiago,Chile,32.95S,69.89W
200314,1976-06-01,-0.49,0.366,Santiago,Chile,32.95S,69.89W
200315,1976-07-01,-1.034,0.397,Santiago,Chile,32.95S,69.89W
200316,1976-08-01,0.1949999999999999,0.212,Santiago,Chile,32.95S,69.89W
200317,1976-09-01,2.391,0.368,Santiago,Chile,32.95S,69.89W
200318,1976-10-01,5.218,0.732,Santiago,Chile,32.95S,69.89W
200319,1976-11-01,9.07,0.568,Santiago,Chile,32.95S,69.89W
200320,1976-12-01,11.325,0.443,Santiago,Chile,32.95S,69.89W
200321,1977-01-01,12.467,0.623,Santiago,Chile,32.95S,69.89W
200322,1977-02-01,11.626,0.247,Santiago,Chile,32.95S,69.89W
200323,1977-03-01,10.736999999999998,0.233,Santiago,Chile,32.95S,69.89W
200324,1977-04-01,7.489,0.22,Santiago,Chile,32.95S,69.89W
200325,1977-05-01,3.5010000000000003,0.514,Santiago,Chile,32.95S,69.89W
200326,1977-06-01,0.7850000000000001,0.6459999999999999,Santiago,Chile,32.95S,69.89W
200327,1977-07-01,-0.812,0.522,Santiago,Chile,32.95S,69.89W
200328,1977-08-01,1.248,0.357,Santiago,Chile,32.95S,69.89W
200329,1977-09-01,4.3450000000000015,0.711,Santiago,Chile,32.95S,69.89W
200330,1977-10-01,6.588000000000001,0.507,Santiago,Chile,32.95S,69.89W
200331,1977-11-01,9.489,0.25,Santiago,Chile,32.95S,69.89W
200332,1977-12-01,11.149,0.47,Santiago,Chile,32.95S,69.89W
200333,1978-01-01,11.588,0.303,Santiago,Chile,32.95S,69.89W
200334,1978-02-01,11.532,0.256,Santiago,Chile,32.95S,69.89W
200335,1978-03-01,9.768,0.354,Santiago,Chile,32.95S,69.89W
200336,1978-04-01,7.069,0.525,Santiago,Chile,32.95S,69.89W
200337,1978-05-01,3.844,0.333,Santiago,Chile,32.95S,69.89W
200338,1978-06-01,-0.4029999999999999,0.4,Santiago,Chile,32.95S,69.89W
200339,1978-07-01,1.6990000000000005,0.362,Santiago,Chile,32.95S,69.89W
200340,1978-08-01,-0.48,0.408,Santiago,Chile,32.95S,69.89W
200341,1978-09-01,3.825,0.241,Santiago,Chile,32.95S,69.89W
200342,1978-10-01,6.3050000000000015,0.314,Santiago,Chile,32.95S,69.89W
200343,1978-11-01,9.378,0.281,Santiago,Chile,32.95S,69.89W
200344,1978-12-01,11.677,0.293,Santiago,Chile,32.95S,69.89W
200345,1979-01-01,12.245,0.183,Santiago,Chile,32.95S,69.89W
200346,1979-02-01,11.158,0.313,Santiago,Chile,32.95S,69.89W
200347,1979-03-01,9.421,0.394,Santiago,Chile,32.95S,69.89W
200348,1979-04-01,5.837999999999999,0.258,Santiago,Chile,32.95S,69.89W
200349,1979-05-01,3.519,0.39,Santiago,Chile,32.95S,69.89W
200350,1979-06-01,-1.077,0.299,Santiago,Chile,32.95S,69.89W
200351,1979-07-01,0.602,0.415,Santiago,Chile,32.95S,69.89W
200352,1979-08-01,2.9760000000000004,0.561,Santiago,Chile,32.95S,69.89W
200353,1979-09-01,1.883,0.237,Santiago,Chile,32.95S,69.89W
200354,1979-10-01,5.683000000000002,0.285,Santiago,Chile,32.95S,69.89W
200355,1979-11-01,7.951999999999999,0.209,Santiago,Chile,32.95S,69.89W
200356,1979-12-01,10.675999999999998,0.35,Santiago,Chile,32.95S,69.89W
200357,1980-01-01,13.3,0.466,Santiago,Chile,32.95S,69.89W
200358,1980-02-01,12.034,0.81,Santiago,Chile,32.95S,69.89W
200359,1980-03-01,12.344,0.111,Santiago,Chile,32.95S,69.89W
200360,1980-04-01,5.973999999999998,0.847,Santiago,Chile,32.95S,69.89W
200361,1980-05-01,3.5460000000000003,0.228,Santiago,Chile,32.95S,69.89W
200362,1980-06-01,-0.462,0.407,Santiago,Chile,32.95S,69.89W
200363,1980-07-01,-0.753,0.4320000000000001,Santiago,Chile,32.95S,69.89W
200364,1980-08-01,1.426,0.261,Santiago,Chile,32.95S,69.89W
200365,1980-09-01,3.155,0.298,Santiago,Chile,32.95S,69.89W
200366,1980-10-01,5.339,0.269,Santiago,Chile,32.95S,69.89W
200367,1980-11-01,8.045,0.261,Santiago,Chile,32.95S,69.89W
200368,1980-12-01,11.683,0.173,Santiago,Chile,32.95S,69.89W
200369,1981-01-01,11.759,0.369,Santiago,Chile,32.95S,69.89W
200370,1981-02-01,12.313,0.433,Santiago,Chile,32.95S,69.89W
200371,1981-03-01,10.427,0.134,Santiago,Chile,32.95S,69.89W
200372,1981-04-01,7.52,0.221,Santiago,Chile,32.95S,69.89W
200373,1981-05-01,4.62,0.275,Santiago,Chile,32.95S,69.89W
200374,1981-06-01,-0.22,0.475,Santiago,Chile,32.95S,69.89W
200375,1981-07-01,-0.419,0.273,Santiago,Chile,32.95S,69.89W
200376,1981-08-01,2.087,0.389,Santiago,Chile,32.95S,69.89W
200377,1981-09-01,2.4970000000000003,0.496,Santiago,Chile,32.95S,69.89W
200378,1981-10-01,4.976,0.371,Santiago,Chile,32.95S,69.89W
200379,1981-11-01,8.469999999999999,0.5429999999999999,Santiago,Chile,32.95S,69.89W
200380,1981-12-01,11.692,0.49,Santiago,Chile,32.95S,69.89W
200381,1982-01-01,12.499,0.211,Santiago,Chile,32.95S,69.89W
200382,1982-02-01,11.130999999999998,0.369,Santiago,Chile,32.95S,69.89W
200383,1982-03-01,9.94,0.445,Santiago,Chile,32.95S,69.89W
200384,1982-04-01,7.3889999999999985,0.588,Santiago,Chile,32.95S,69.89W
200385,1982-05-01,3.92,0.276,Santiago,Chile,32.95S,69.89W
200386,1982-06-01,-0.253,0.298,Santiago,Chile,32.95S,69.89W
200387,1982-07-01,0.5690000000000001,0.225,Santiago,Chile,32.95S,69.89W
200388,1982-08-01,1.866,0.198,Santiago,Chile,32.95S,69.89W
200389,1982-09-01,3.681,0.354,Santiago,Chile,32.95S,69.89W
200390,1982-10-01,5.949000000000002,0.426,Santiago,Chile,32.95S,69.89W
200391,1982-11-01,8.206999999999999,0.347,Santiago,Chile,32.95S,69.89W
200392,1982-12-01,12.36,0.351,Santiago,Chile,32.95S,69.89W
200393,1983-01-01,12.484000000000002,0.184,Santiago,Chile,32.95S,69.89W
200394,1983-02-01,12.092,0.273,Santiago,Chile,32.95S,69.89W
200395,1983-03-01,10.608,0.244,Santiago,Chile,32.95S,69.89W
200396,1983-04-01,6.952999999999999,0.373,Santiago,Chile,32.95S,69.89W
200397,1983-05-01,2.176,0.769,Santiago,Chile,32.95S,69.89W
200398,1983-06-01,-2.54,0.633,Santiago,Chile,32.95S,69.89W
200399,1983-07-01,-1.887,0.424,Santiago,Chile,32.95S,69.89W
200400,1983-08-01,0.23,0.097,Santiago,Chile,32.95S,69.89W
200401,1983-09-01,1.4890000000000003,0.416,Santiago,Chile,32.95S,69.89W
200402,1983-10-01,6.697,0.462,Santiago,Chile,32.95S,69.89W
200403,1983-11-01,9.75,0.442,Santiago,Chile,32.95S,69.89W
200404,1983-12-01,12.662,0.563,Santiago,Chile,32.95S,69.89W
200405,1984-01-01,12.822,0.149,Santiago,Chile,32.95S,69.89W
200406,1984-02-01,11.577,0.295,Santiago,Chile,32.95S,69.89W
200407,1984-03-01,9.991,0.387,Santiago,Chile,32.95S,69.89W
200408,1984-04-01,5.698,0.202,Santiago,Chile,32.95S,69.89W
200409,1984-05-01,1.721,0.55,Santiago,Chile,32.95S,69.89W
200410,1984-06-01,-2.193,0.479,Santiago,Chile,32.95S,69.89W
200411,1984-07-01,-0.853,0.3670000000000001,Santiago,Chile,32.95S,69.89W
200412,1984-08-01,0.1799999999999999,0.356,Santiago,Chile,32.95S,69.89W
200413,1984-09-01,3.403,0.15,Santiago,Chile,32.95S,69.89W
200414,1984-10-01,6.816000000000002,0.613,Santiago,Chile,32.95S,69.89W
200415,1984-11-01,7.672999999999999,0.177,Santiago,Chile,32.95S,69.89W
200416,1984-12-01,9.744,0.303,Santiago,Chile,32.95S,69.89W
200417,1985-01-01,11.565,0.282,Santiago,Chile,32.95S,69.89W
200418,1985-02-01,11.853,0.518,Santiago,Chile,32.95S,69.89W
200419,1985-03-01,10.402,0.301,Santiago,Chile,32.95S,69.89W
200420,1985-04-01,6.251,0.723,Santiago,Chile,32.95S,69.89W
200421,1985-05-01,3.818,0.662,Santiago,Chile,32.95S,69.89W
200422,1985-06-01,1.206,0.443,Santiago,Chile,32.95S,69.89W
200423,1985-07-01,-0.7060000000000001,0.231,Santiago,Chile,32.95S,69.89W
200424,1985-08-01,1.246,0.5920000000000001,Santiago,Chile,32.95S,69.89W
200425,1985-09-01,3.4930000000000003,0.2,Santiago,Chile,32.95S,69.89W
200426,1985-10-01,5.8580000000000005,0.261,Santiago,Chile,32.95S,69.89W
200427,1985-11-01,9.549,0.288,Santiago,Chile,32.95S,69.89W
200428,1985-12-01,11.544,0.278,Santiago,Chile,32.95S,69.89W
200429,1986-01-01,12.553,0.3670000000000001,Santiago,Chile,32.95S,69.89W
200430,1986-02-01,11.989,0.223,Santiago,Chile,32.95S,69.89W
200431,1986-03-01,9.667,0.274,Santiago,Chile,32.95S,69.89W
200432,1986-04-01,6.611000000000001,0.3229999999999999,Santiago,Chile,32.95S,69.89W
200433,1986-05-01,3.911,0.252,Santiago,Chile,32.95S,69.89W
200434,1986-06-01,0.667,0.4,Santiago,Chile,32.95S,69.89W
200435,1986-07-01,0.7299999999999999,0.216,Santiago,Chile,32.95S,69.89W
200436,1986-08-01,1.525,0.397,Santiago,Chile,32.95S,69.89W
200437,1986-09-01,2.6790000000000003,0.206,Santiago,Chile,32.95S,69.89W
200438,1986-10-01,6.534000000000002,0.256,Santiago,Chile,32.95S,69.89W
200439,1986-11-01,8.392000000000001,0.25,Santiago,Chile,32.95S,69.89W
200440,1986-12-01,12.627,0.242,Santiago,Chile,32.95S,69.89W
200441,1987-01-01,13.084,0.292,Santiago,Chile,32.95S,69.89W
200442,1987-02-01,12.879,0.208,Santiago,Chile,32.95S,69.89W
200443,1987-03-01,10.53,0.266,Santiago,Chile,32.95S,69.89W
200444,1987-04-01,7.0,0.223,Santiago,Chile,32.95S,69.89W
200445,1987-05-01,1.339,0.353,Santiago,Chile,32.95S,69.89W
200446,1987-06-01,0.772,0.331,Santiago,Chile,32.95S,69.89W
200447,1987-07-01,0.4820000000000001,0.465,Santiago,Chile,32.95S,69.89W
200448,1987-08-01,0.63,0.285,Santiago,Chile,32.95S,69.89W
200449,1987-09-01,2.77,0.206,Santiago,Chile,32.95S,69.89W
200450,1987-10-01,6.357,0.162,Santiago,Chile,32.95S,69.89W
200451,1987-11-01,9.886,0.279,Santiago,Chile,32.95S,69.89W
200452,1987-12-01,11.065,0.342,Santiago,Chile,32.95S,69.89W
200453,1988-01-01,12.188,0.331,Santiago,Chile,32.95S,69.89W
200454,1988-02-01,12.1,0.157,Santiago,Chile,32.95S,69.89W
200455,1988-03-01,10.928,0.4,Santiago,Chile,32.95S,69.89W
200456,1988-04-01,6.587000000000001,0.341,Santiago,Chile,32.95S,69.89W
200457,1988-05-01,1.412,0.345,Santiago,Chile,32.95S,69.89W
200458,1988-06-01,-0.6779999999999999,0.156,Santiago,Chile,32.95S,69.89W
200459,1988-07-01,-1.735,0.214,Santiago,Chile,32.95S,69.89W
200460,1988-08-01,0.994,0.154,Santiago,Chile,32.95S,69.89W
200461,1988-09-01,1.918,0.244,Santiago,Chile,32.95S,69.89W
200462,1988-10-01,5.7360000000000015,0.486,Santiago,Chile,32.95S,69.89W
200463,1988-11-01,10.248,0.36,Santiago,Chile,32.95S,69.89W
200464,1988-12-01,12.405,0.329,Santiago,Chile,32.95S,69.89W
200465,1989-01-01,13.217,0.24,Santiago,Chile,32.95S,69.89W
200466,1989-02-01,13.675999999999998,0.375,Santiago,Chile,32.95S,69.89W
200467,1989-03-01,9.764,0.379,Santiago,Chile,32.95S,69.89W
200468,1989-04-01,7.129,0.335,Santiago,Chile,32.95S,69.89W
200469,1989-05-01,2.3480000000000003,0.243,Santiago,Chile,32.95S,69.89W
200470,1989-06-01,1.1130000000000002,0.127,Santiago,Chile,32.95S,69.89W
200471,1989-07-01,-0.747,0.238,Santiago,Chile,32.95S,69.89W
200472,1989-08-01,1.5790000000000002,0.336,Santiago,Chile,32.95S,69.89W
200473,1989-09-01,2.6580000000000004,0.153,Santiago,Chile,32.95S,69.89W
200474,1989-10-01,6.032,0.188,Santiago,Chile,32.95S,69.89W
200475,1989-11-01,9.745,0.157,Santiago,Chile,32.95S,69.89W
200476,1989-12-01,12.588,0.283,Santiago,Chile,32.95S,69.89W
200477,1990-01-01,13.311,0.253,Santiago,Chile,32.95S,69.89W
200478,1990-02-01,11.327,0.296,Santiago,Chile,32.95S,69.89W
200479,1990-03-01,9.159,0.285,Santiago,Chile,32.95S,69.89W
200480,1990-04-01,6.056,0.316,Santiago,Chile,32.95S,69.89W
200481,1990-05-01,2.629,0.348,Santiago,Chile,32.95S,69.89W
200482,1990-06-01,-0.135,0.505,Santiago,Chile,32.95S,69.89W
200483,1990-07-01,-1.021,0.168,Santiago,Chile,32.95S,69.89W
200484,1990-08-01,2.7030000000000003,0.241,Santiago,Chile,32.95S,69.89W
200485,1990-09-01,2.401,0.325,Santiago,Chile,32.95S,69.89W
200486,1990-10-01,5.843,0.331,Santiago,Chile,32.95S,69.89W
200487,1990-11-01,9.62,0.313,Santiago,Chile,32.95S,69.89W
200488,1990-12-01,11.478,0.291,Santiago,Chile,32.95S,69.89W
200489,1991-01-01,12.057,0.194,Santiago,Chile,32.95S,69.89W
200490,1991-02-01,12.263,0.27,Santiago,Chile,32.95S,69.89W
200491,1991-03-01,11.124,0.394,Santiago,Chile,32.95S,69.89W
200492,1991-04-01,7.497000000000001,0.321,Santiago,Chile,32.95S,69.89W
200493,1991-05-01,4.634,0.239,Santiago,Chile,32.95S,69.89W
200494,1991-06-01,0.514,0.588,Santiago,Chile,32.95S,69.89W
200495,1991-07-01,-0.4380000000000001,0.304,Santiago,Chile,32.95S,69.89W
200496,1991-08-01,0.41,0.314,Santiago,Chile,32.95S,69.89W
200497,1991-09-01,4.163,0.274,Santiago,Chile,32.95S,69.89W
200498,1991-10-01,4.7280000000000015,0.243,Santiago,Chile,32.95S,69.89W
200499,1991-11-01,9.016,0.3,Santiago,Chile,32.95S,69.89W
200500,1991-12-01,10.461,0.276,Santiago,Chile,32.95S,69.89W
200501,1992-01-01,12.501,0.315,Santiago,Chile,32.95S,69.89W
200502,1992-02-01,11.262,0.441,Santiago,Chile,32.95S,69.89W
200503,1992-03-01,11.556,0.499,Santiago,Chile,32.95S,69.89W
200504,1992-04-01,6.351,0.312,Santiago,Chile,32.95S,69.89W
200505,1992-05-01,2.579,0.383,Santiago,Chile,32.95S,69.89W
200506,1992-06-01,-0.177,0.338,Santiago,Chile,32.95S,69.89W
200507,1992-07-01,-2.082,0.703,Santiago,Chile,32.95S,69.89W
200508,1992-08-01,1.063,0.214,Santiago,Chile,32.95S,69.89W
200509,1992-09-01,3.1,0.255,Santiago,Chile,32.95S,69.89W
200510,1992-10-01,6.254,0.4,Santiago,Chile,32.95S,69.89W
200511,1992-11-01,8.062999999999999,0.415,Santiago,Chile,32.95S,69.89W
200512,1992-12-01,11.196,0.43,Santiago,Chile,32.95S,69.89W
200513,1993-01-01,13.098,0.239,Santiago,Chile,32.95S,69.89W
200514,1993-02-01,11.99,0.321,Santiago,Chile,32.95S,69.89W
